"fitted_probability","false_positive_rate","true_positive_rate"
0.900492252608133,0.0606860158311346,0.201785714285714
0.900419328766325,0.0606860158311346,0.202232142857143
0.900399382086745,0.0606860158311346,0.202678571428571
0.900359990797732,0.0606860158311346,0.203125
0.900293565271449,0.0606860158311346,0.203571428571429
0.900255432284893,0.0606860158311346,0.204017857142857
0.900226369981529,0.0606860158311346,0.204464285714286
0.900141984076295,0.0606860158311346,0.204910714285714
0.900094998086038,0.0606860158311346,0.205357142857143
0.900080257913606,0.0606860158311346,0.205803571428571
0.899932749825897,0.0606860158311346,0.206696428571429
0.899891440412402,0.0606860158311346,0.207142857142857
0.899725913356064,0.0606860158311346,0.207589285714286
0.899624189504113,0.0620052770448549,0.207589285714286
0.899477575033692,0.0620052770448549,0.208035714285714
0.899450336019738,0.0620052770448549,0.208482142857143
0.899434085609138,0.0633245382585752,0.208482142857143
0.899428742631439,0.0646437994722955,0.208482142857143
0.899271982399986,0.0646437994722955,0.208928571428571
0.899251717324846,0.0646437994722955,0.209375
0.899207159503674,0.0646437994722955,0.209821428571429
0.899112834185025,0.0646437994722955,0.210267857142857
0.899048754350557,0.0646437994722955,0.210714285714286
0.898998991579579,0.0646437994722955,0.211160714285714
0.898984107848325,0.0659630606860158,0.211160714285714
0.898829993418319,0.0659630606860158,0.211607142857143
0.898716213028619,0.0659630606860158,0.212053571428571
0.898705707625966,0.0659630606860158,0.2125
0.898660476492639,0.0659630606860158,0.212946428571429
0.898597686102856,0.0659630606860158,0.213392857142857
0.89849081182591,0.0659630606860158,0.213839285714286
0.898422154742,0.0659630606860158,0.214285714285714
0.898419766273438,0.0659630606860158,0.214732142857143
0.8983112809576,0.0659630606860158,0.215178571428571
0.898304585565929,0.0659630606860158,0.215625
0.898291223885674,0.0659630606860158,0.216071428571429
0.89824163706618,0.0659630606860158,0.216517857142857
0.898220843320955,0.0672823218997362,0.216517857142857
0.898173428329116,0.0672823218997362,0.216964285714286
0.898033740919826,0.0672823218997362,0.217410714285714
0.897989710569457,0.0672823218997362,0.217857142857143
0.897912447153936,0.0672823218997362,0.218303571428571
0.897602286790778,0.0672823218997362,0.21875
0.897445739406339,0.0672823218997362,0.219196428571429
0.897430652899205,0.0672823218997362,0.219642857142857
0.897206298532045,0.0672823218997362,0.220089285714286
0.897130801506519,0.0686015831134565,0.220089285714286
0.897053092454844,0.0686015831134565,0.220535714285714
0.897037713238839,0.0686015831134565,0.220982142857143
0.897031651592133,0.0686015831134565,0.221428571428571
0.896966751703577,0.0686015831134565,0.221875
0.896931694346826,0.0686015831134565,0.222321428571429
0.896868588055448,0.0686015831134565,0.222767857142857
0.896821333818088,0.0686015831134565,0.223214285714286
0.896784664985518,0.0686015831134565,0.223660714285714
0.89673784542872,0.0699208443271768,0.223660714285714
0.896637108398974,0.0712401055408971,0.223660714285714
0.896495208080251,0.0712401055408971,0.224107142857143
0.896493187971983,0.0712401055408971,0.224553571428571
0.896304747116183,0.0712401055408971,0.225
0.896261316305992,0.0712401055408971,0.225446428571429
0.896087855123172,0.0712401055408971,0.225892857142857
0.895985809957059,0.0712401055408971,0.226339285714286
0.895984975416264,0.0712401055408971,0.226785714285714
0.895786049841448,0.0712401055408971,0.227232142857143
0.895761726702268,0.0712401055408971,0.227678571428571
0.895640644631231,0.0712401055408971,0.228125
0.895631008383157,0.0712401055408971,0.228571428571429
0.895586482616724,0.0712401055408971,0.229017857142857
0.895472098144336,0.0712401055408971,0.229464285714286
0.895465156520822,0.0712401055408971,0.229910714285714
0.895421609419506,0.0712401055408971,0.230357142857143
0.895417763151217,0.0712401055408971,0.230803571428571
