"model_id","price_usd","price_support_region","predicted_probability","ci95_lower","ci95_upper","link_estimate","link_standard_error"
"PRICE_SPLINE_DF4_SENSITIVITY",161.894522613065,"SPARSE_TAIL",0.418538223099092,0.177762040256217,0.705583564971448,-0.328777018570603,0.613688327644972
"PRICE_SPLINE_DF4_SENSITIVITY",162.897035175879,"SPARSE_TAIL",0.416067925932522,0.175612688152005,0.704430829833448,-0.338936134111621,0.616043661494381
"PRICE_SPLINE_DF4_SENSITIVITY",163.899547738693,"SPARSE_TAIL",0.413615843231368,0.173495463415391,0.703282665566429,-0.349037504272927,0.618387102957288
"PRICE_SPLINE_DF4_SENSITIVITY",164.902060301508,"SPARSE_TAIL",0.411181883612477,0.171409865743034,0.702139051131495,-0.359081679454785,0.620718742244785
"PRICE_SPLINE_DF4_SENSITIVITY",165.904572864322,"SPARSE_TAIL",0.408765954154589,0.169355400818227,0.700999965570483,-0.369069202650488,0.623038668905549
"PRICE_SPLINE_DF4_SENSITIVITY",166.907085427136,"SPARSE_TAIL",0.40636796048118,0.167331580368109,0.699865388005941,-0.379000609569432,0.625346971819436
"PRICE_SPLINE_DF4_SENSITIVITY",167.90959798995,"SPARSE_TAIL",0.403987806840889,0.16533792221154,0.698735297641114,-0.388876428757952,0.627643739191891
"PRICE_SPLINE_DF4_SENSITIVITY",168.912110552764,"SPARSE_TAIL",0.401625396185571,0.163373950298138,0.697609673759936,-0.398697181717989,0.629929058549144
"PRICE_SPLINE_DF4_SENSITIVITY",169.914623115578,"SPARSE_TAIL",0.39928063024603,0.161439194739013,0.696488495727039,-0.408463383023605,0.632203016734116
"PRICE_SPLINE_DF4_SENSITIVITY",170.917135678392,"SPARSE_TAIL",0.396953409605479,0.159533191829686,0.695371742987756,-0.418175540435373,0.634465699903023
"PRICE_SPLINE_DF4_SENSITIVITY",171.919648241206,"SPARSE_TAIL",0.394643633770773,0.157655484065661,0.694259395068139,-0.427834155012698,0.636717193522608
"PRICE_SPLINE_DF4_SENSITIVITY",172.92216080402,"SPARSE_TAIL",0.392351201241472,0.155805620151102,0.693151431574981,-0.437439721224072,0.638957582367977
"PRICE_SPLINE_DF4_SENSITIVITY",173.924673366834,"SPARSE_TAIL",0.390076009576762,0.153983155001041,0.692047832195835,-0.446992727055321,0.641186950520998
"PRICE_SPLINE_DF4_SENSITIVITY",174.927185929648,"SPARSE_TAIL",0.38781795546031,0.152187649737537,0.690948576699044,-0.456493654115868,0.643405381369219
"PRICE_SPLINE_DF4_SENSITIVITY",175.929698492462,"SPARSE_TAIL",0.385576934763072,0.150418671680159,0.689853644933774,-0.465942977743038,0.645612957605285
"PRICE_SPLINE_DF4_SENSITIVITY",176.932211055276,"SPARSE_TAIL",0.38335284260412,0.148675794331182,0.688763016830036,-0.47534116710446,0.647809761226816
"PRICE_SPLINE_DF4_SENSITIVITY",177.93472361809,"SPARSE_TAIL",0.381145573409519,0.146958597355846,0.687676672398727,-0.484688685298571,0.649995873536708
"PRICE_SPLINE_DF4_SENSITIVITY",178.937236180905,"SPARSE_TAIL",0.378955020969313,0.145266666558011,0.686594591731657,-0.493985989453277,0.652171375143845
"PRICE_SPLINE_DF4_SENSITIVITY",179.939748743719,"SPARSE_TAIL",0.376781078492656,0.143599593851532,0.68551675500158,-0.503233530822798,0.654336345964184
"PRICE_SPLINE_DF4_SENSITIVITY",180.942261306533,"SPARSE_TAIL",0.374623638661131,0.141956977227662,0.684443142462233,-0.512431754882719,0.656490865222191
"PRICE_SPLINE_DF4_SENSITIVITY",181.944773869347,"SPARSE_TAIL",0.37248259368031,0.140338420718777,0.683373734448356,-0.521581101423299,0.658635011452602
"PRICE_SPLINE_DF4_SENSITIVITY",182.947286432161,"SPARSE_TAIL",0.370357835329585,0.138743534358685,0.682308511375728,-0.53068200464105,0.660768862502496
"PRICE_SPLINE_DF4_SENSITIVITY",183.949798994975,"SPARSE_TAIL",0.368249255010324,0.137171934139796,0.681247453741189,-0.539734893228634,0.662892495533645
"PRICE_SPLINE_DF4_SENSITIVITY",184.952311557789,"SPARSE_TAIL",0.366156743792388,0.135623241967392,0.680190542122664,-0.548740190463092,0.665005987025131
"PRICE_SPLINE_DF4_SENSITIVITY",185.954824120603,"SPARSE_TAIL",0.364080192459048,0.13409708561124,0.679137757179188,-0.557698314292459,0.667109412776211
"PRICE_SPLINE_DF4_SENSITIVITY",186.957336683417,"SPARSE_TAIL",0.36201949155035,0.132593098654762,0.678089079650918,-0.56660967742077,0.669202847909407
"PRICE_SPLINE_DF4_SENSITIVITY",187.959849246231,"SPARSE_TAIL",0.359974531404954,0.131110920441984,0.677044490359151,-0.575474687391506,0.671286366873806
"PRICE_SPLINE_DF4_SENSITIVITY",188.962361809045,"SPARSE_TAIL",0.357945202200509,0.12965019602245,0.676003970206332,-0.584293746669507,0.673360043448563
"PRICE_SPLINE_DF4_SENSITIVITY",189.964874371859,"SPARSE_TAIL",0.355931393992573,0.128210576094308,0.674967500176063,-0.593067252721366,0.675423950746575
"PRICE_SPLINE_DF4_SENSITIVITY",190.967386934673,"SPARSE_TAIL",0.353932996752145,0.126791716945731,0.673935061333104,-0.601795598094353,0.677478161218332
"PRICE_SPLINE_DF4_SENSITIVITY",191.969899497487,"SPARSE_TAIL",0.351949900401817,0.125393280394854,0.672906634823371,-0.610479170493895,0.679522746655912
"PRICE_SPLINE_DF4_SENSITIVITY",192.972412060302,"SPARSE_TAIL",0.349981994850614,0.12401493372837,0.671882201873926,-0.619118352859613,0.681557778197124
"PRICE_SPLINE_DF4_SENSITIVITY",193.974924623116,"SPARSE_TAIL",0.348029170027531,0.122656349638961,0.670861743792973,-0.627713523439984,0.683583326329781
"PRICE_SPLINE_DF4_SENSITIVITY",194.97743718593,"SPARSE_TAIL",0.346091315913809,0.121317206161674,0.669845241969834,-0.636265055865635,0.685599460896087
"PRICE_SPLINE_DF4_SENSITIVITY",195.979949748744,"SPARSE_TAIL",0.344168322573997,0.119997186609411,0.668832677874932,-0.644773319221276,0.687606251097137
"PRICE_SPLINE_DF4_SENSITIVITY",196.982462311558,"SPARSE_TAIL",0.342260080185818,0.118695979507619,0.667824033059762,-0.653238678116347,0.689603765497512
"PRICE_SPLINE_DF4_SENSITIVITY",197.984974874372,"SPARSE_TAIL",0.340366479068879,0.117413278528338,0.666819289156863,-0.661661492754354,0.691592072029969
"PRICE_SPLINE_DF4_SENSITIVITY",198.987487437186,"SPARSE_TAIL",0.338487409712257,0.116148782423685,0.665818427879775,-0.67004211900095,0.693571238000201
"PRICE_SPLINE_DF4_SENSITIVITY",199.99,"SPARSE_TAIL",0.33662276280099,0.1149021949589,0.664821431023003,-0.678380908450777,0.695541330091684
