appid,total_reviews,positive_reviews,negative_reviews,positive_rate,review_score,review_score_desc,review_language,review_purchase_type,review_type,filter_offtopic_activity,day_range,review_collected_at,review_status,schema_error,http_status,request_retry_count,request_latency_seconds,http_429_count,http_5xx_count,transport_error_count
3819120,27,24,3,0.8888888888888888,7,Positive,all,steam,all,1,365,2026-09-13T19:44:04.661791+00:00,success,,200,0,2.266000000000531,0,0,0
3819600,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:06.693111+00:00,success,,200,0,2.233999999999469,0,0,0
3819850,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:44:08.745776+00:00,success,,200,0,1.7030000000004293,0,0,0
3820130,366,347,19,0.9480874316939891,8,Very Positive,all,steam,all,1,365,2026-09-13T19:44:10.987238+00:00,success,,200,0,2.219000000000051,0,0,0
3820330,10,8,2,0.8,7,Positive,all,steam,all,1,365,2026-09-13T19:44:13.214778+00:00,success,,200,0,2.125,0,0,0
3820830,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:44:15.349792+00:00,success,,200,0,2.1099999999996726,0,0,0
3820900,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:17.493251+00:00,success,,200,0,2.063000000000102,0,0,0
3820950,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:19.611513+00:00,success,,200,0,2.1409999999996217,0,0,0
3821190,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:44:21.754430+00:00,success,,200,0,2.1409999999996217,0,0,0
3821350,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:23.917278+00:00,success,,200,0,2.030999999999949,0,0,0
3821520,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:26.022069+00:00,success,,200,0,2.125,0,0,0
3821900,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:44:28.264230+00:00,success,,200,0,2.0780000000004293,0,0,0
3822100,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:44:30.411078+00:00,success,,200,0,2.1409999999996217,0,0,0
3822160,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:32.531349+00:00,success,,200,0,2.405999999999949,0,0,0
3822500,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:34.739549+00:00,success,,200,0,1.9380000000001019,0,0,0
3822580,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:44:36.808307+00:00,success,,200,0,1.969000000000051,0,0,0
3822620,16,9,7,0.5625,5,Mixed,all,steam,all,1,365,2026-09-13T19:44:38.926049+00:00,success,,200,0,2.0159999999996217,0,0,0
3822720,11,8,3,0.7272727272727273,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:44:41.180237+00:00,success,,200,0,2.186999999999898,0,0,0
3822840,4,3,1,0.75,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:44:43.315928+00:00,success,,200,0,2.063000000000102,0,0,0
3822910,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:45.510017+00:00,success,,200,0,2.125,0,0,0
3823080,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:47.596371+00:00,success,,200,0,2.016000000000531,0,0,0
3823130,185,161,24,0.8702702702702703,8,Very Positive,all,steam,all,1,365,2026-09-13T19:44:49.769661+00:00,success,,200,0,2.219000000000051,0,0,0
3823150,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:44:51.774839+00:00,success,,200,0,1.8910000000005311,0,0,0
3823430,25,22,3,0.88,7,Positive,all,steam,all,1,365,2026-09-13T19:44:53.896352+00:00,success,,200,0,2.0150000000003274,0,0,0
3823440,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:44:55.905454+00:00,success,,200,0,2.07799999999952,0,0,0
3823490,105,96,9,0.9142857142857143,8,Very Positive,all,steam,all,1,365,2026-09-13T19:44:58.023208+00:00,success,,200,0,2.061999999999898,0,0,0
3823660,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:00.261758+00:00,success,,200,0,2.04700000000048,0,0,0
3823680,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:02.364366+00:00,success,,200,0,2.155999999999949,0,0,0
3823840,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:04.437926+00:00,success,,200,0,2.0,0,0,0
3824550,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:06.570097+00:00,success,,200,0,1.969000000000051,0,0,0
3824770,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:45:08.608751+00:00,success,,200,0,2.0,0,0,0
3825510,6,6,0,1.0,0,6 user reviews,all,steam,all,1,365,2026-09-13T19:45:10.646080+00:00,success,,200,0,1.9530000000004293,0,0,0
3825790,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:12.734263+00:00,success,,200,0,2.0780000000004293,0,0,0
3825890,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:14.952876+00:00,success,,200,0,2.07799999999952,0,0,0
3826460,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:45:17.192204+00:00,success,,200,0,2.311999999999898,0,0,0
3826650,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:45:19.301759+00:00,success,,200,0,2.0,0,0,0
3826930,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:21.317913+00:00,success,,200,0,1.8910000000005311,0,0,0
3827560,9,8,1,0.8888888888888888,0,9 user reviews,all,steam,all,1,365,2026-09-13T19:45:23.480901+00:00,success,,200,0,2.1409999999996217,0,0,0
3827830,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:25.616722+00:00,success,,200,0,2.063000000000102,0,0,0
3827840,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:27.783923+00:00,success,,200,0,2.530999999999949,0,0,0
3828290,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:45:29.930152+00:00,success,,200,0,1.735000000000582,0,0,0
3828490,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:45:32.139994+00:00,success,,200,0,2.530999999999949,0,0,0
3828730,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:45:34.318705+00:00,success,,200,0,1.75,0,0,0
3828800,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:36.354206+00:00,success,,200,0,2.0469999999995707,0,0,0
3828830,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:45:38.466688+00:00,success,,200,0,2.030999999999949,0,0,0
3829040,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:45:40.559157+00:00,success,,200,0,2.032000000000153,0,0,0
3829070,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:42.610850+00:00,success,,200,0,2.063000000000102,0,0,0
3829340,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:44.795126+00:00,success,,200,0,2.094000000000051,0,0,0
3829350,12,12,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:45:46.927058+00:00,success,,200,0,2.125,0,0,0
3829440,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:45:48.949853+00:00,success,,200,0,1.844000000000051,0,0,0
3829570,74,52,22,0.7027027027027027,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:45:51.100447+00:00,success,,200,0,2.094000000000051,0,0,0
3829880,47,44,3,0.9361702127659575,7,Positive,all,steam,all,1,365,2026-09-13T19:45:53.310523+00:00,success,,200,0,2.157000000000153,0,0,0
3829920,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:45:55.509854+00:00,success,,200,0,2.125,0,0,0
3830150,31,27,4,0.8709677419354839,7,Positive,all,steam,all,1,365,2026-09-13T19:45:57.778061+00:00,success,,200,0,2.344000000000051,0,0,0
3830430,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:45:59.924360+00:00,success,,200,0,1.875,0,0,0
3830510,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:02.100794+00:00,success,,200,0,2.219000000000051,0,0,0
3830530,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:46:04.328617+00:00,success,,200,0,2.233999999999469,0,0,0
3830610,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:46:06.486982+00:00,success,,200,0,2.063000000000102,0,0,0
3830650,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:08.681141+00:00,success,,200,0,2.094000000000051,0,0,0
3831090,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:46:10.924659+00:00,success,,200,0,2.17200000000048,0,0,0
3831120,5390,4908,482,0.9105751391465677,8,Very Positive,all,steam,all,1,365,2026-09-13T19:46:13.059238+00:00,success,,200,0,3.125,0,0,0
3831510,12,8,4,0.6666666666666666,5,Mixed,all,steam,all,1,365,2026-09-13T19:46:15.146179+00:00,success,,200,0,0.9219999999995707,0,0,0
3831660,148,133,15,0.8986486486486487,8,Very Positive,all,steam,all,1,365,2026-09-13T19:46:17.332481+00:00,success,,200,0,2.125,0,0,0
3832000,17,15,2,0.8823529411764706,7,Positive,all,steam,all,1,365,2026-09-13T19:46:19.468449+00:00,success,,200,0,2.141000000000531,0,0,0
3832240,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:46:21.515190+00:00,success,,200,0,2.0,0,0,0
3832360,4,1,3,0.25,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:46:23.620909+00:00,success,,200,0,2.07799999999952,0,0,0
3832470,6,4,2,0.6666666666666666,0,6 user reviews,all,steam,all,1,365,2026-09-13T19:46:25.803026+00:00,success,,200,0,2.108999999999469,0,0,0
3832630,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:46:27.917223+00:00,success,,200,0,2.063000000000102,0,0,0
3832740,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:30.151764+00:00,success,,200,0,2.6099999999996726,0,0,0
3833100,33,29,4,0.8787878787878788,7,Positive,all,steam,all,1,365,2026-09-13T19:46:32.201941+00:00,success,,200,0,1.610000000000582,0,0,0
3834520,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:34.454519+00:00,success,,200,0,2.219000000000051,0,0,0
3834740,35,33,2,0.9428571428571428,7,Positive,all,steam,all,1,365,2026-09-13T19:46:36.615622+00:00,success,,200,0,1.969000000000051,0,0,0
3834890,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:38.865383+00:00,success,,200,0,2.2969999999995707,0,0,0
3834930,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:41.030680+00:00,success,,200,0,1.9220000000004802,0,0,0
3834940,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:43.191451+00:00,success,,200,0,2.125,0,0,0
3835170,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:45.351786+00:00,success,,200,0,2.108999999999469,0,0,0
3835500,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:47.435280+00:00,success,,200,0,2.030999999999949,0,0,0
3835530,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:49.677587+00:00,success,,200,0,2.188000000000102,0,0,0
3835960,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:46:51.733622+00:00,success,,200,0,2.094000000000051,0,0,0
3836440,16,15,1,0.9375,7,Positive,all,steam,all,1,365,2026-09-13T19:46:53.857080+00:00,success,,200,0,1.969000000000051,0,0,0
3836520,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:46:56.096766+00:00,success,,200,0,2.282000000000153,0,0,0
3837030,4,2,2,0.5,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:46:58.274720+00:00,success,,200,0,2.0780000000004293,0,0,0
3837080,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:47:00.466961+00:00,success,,200,0,2.1090000000003783,0,0,0
3837210,9,9,0,1.0,0,9 user reviews,all,steam,all,1,365,2026-09-13T19:47:02.597103+00:00,success,,200,0,2.094000000000051,0,0,0
3837230,9,9,0,1.0,0,9 user reviews,all,steam,all,1,365,2026-09-13T19:47:04.683404+00:00,success,,200,0,1.9840000000003783,0,0,0
3837300,6,3,3,0.5,0,6 user reviews,all,steam,all,1,365,2026-09-13T19:47:06.737197+00:00,success,,200,0,1.969000000000051,0,0,0
3837330,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:08.757956+00:00,success,,200,0,1.9839999999994689,0,0,0
3837380,152,137,15,0.9013157894736842,8,Very Positive,all,steam,all,1,365,2026-09-13T19:47:10.982456+00:00,success,,200,0,2.125,0,0,0
3837930,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:13.081747+00:00,success,,200,0,2.2039999999997235,0,0,0
3837970,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:15.299250+00:00,success,,200,0,2.094000000000051,0,0,0
3838140,5,2,3,0.4,0,5 user reviews,all,steam,all,1,365,2026-09-13T19:47:17.449187+00:00,success,,200,0,2.125,0,0,0
3838270,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:47:19.675260+00:00,success,,200,0,2.094000000000051,0,0,0
3838470,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:21.829181+00:00,success,,200,0,2.155999999999949,0,0,0
3838660,4,3,1,0.75,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:47:23.979137+00:00,success,,200,0,2.030999999999949,0,0,0
3838710,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:26.027056+00:00,success,,200,0,2.1409999999996217,0,0,0
3838900,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:47:28.140903+00:00,success,,200,0,2.0,0,0,0
3839060,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:30.393657+00:00,success,,200,0,2.188000000000102,0,0,0
3839590,7,4,3,0.5714285714285714,0,7 user reviews,all,steam,all,1,365,2026-09-13T19:47:32.650127+00:00,success,,200,0,2.235000000000582,0,0,0
3839930,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:34.688850+00:00,success,,200,0,1.9849999999996726,0,0,0
3840180,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:36.847444+00:00,success,,200,0,2.1099999999996726,0,0,0
3840250,6,5,1,0.8333333333333334,0,6 user reviews,all,steam,all,1,365,2026-09-13T19:47:38.905070+00:00,success,,200,0,1.9220000000004802,0,0,0
3840600,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:47:41.111343+00:00,success,,200,0,2.5780000000004293,0,0,0
3840970,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:43.339513+00:00,success,,200,0,1.889999999999418,0,0,0
3841040,73,44,29,0.6027397260273972,5,Mixed,all,steam,all,1,365,2026-09-13T19:47:45.546094+00:00,success,,200,0,2.094000000000051,0,0,0
3841160,5,5,0,1.0,0,5 user reviews,all,steam,all,1,365,2026-09-13T19:47:47.581449+00:00,success,,200,0,1.9849999999996726,0,0,0
3841220,82,70,12,0.8536585365853658,8,Very Positive,all,steam,all,1,365,2026-09-13T19:47:49.583851+00:00,success,,200,0,1.875,0,0,0
3841340,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:47:51.578438+00:00,success,,200,0,1.969000000000051,0,0,0
3841660,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:47:53.777123+00:00,success,,200,0,2.04700000000048,0,0,0
3842370,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:47:56.004428+00:00,success,,200,0,2.217999999999847,0,0,0
3842380,8,8,0,1.0,0,8 user reviews,all,steam,all,1,365,2026-09-13T19:47:58.061832+00:00,success,,200,0,2.094000000000051,0,0,0
3842700,5,4,1,0.8,0,5 user reviews,all,steam,all,1,365,2026-09-13T19:48:00.176858+00:00,success,,200,0,1.9840000000003783,0,0,0
3842770,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:48:02.290839+00:00,success,,200,0,2.030999999999949,0,0,0
3842980,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:48:04.513555+00:00,success,,200,0,2.2030000000004293,0,0,0
3843120,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:48:06.572001+00:00,success,,200,0,1.9529999999995198,0,0,0
3843520,356,254,102,0.7134831460674157,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:48:08.672876+00:00,success,,200,0,2.094000000000051,0,0,0
3843530,127,89,38,0.7007874015748031,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:48:10.926597+00:00,success,,200,0,2.1719999999995707,0,0,0
3843570,15,15,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:48:13.093174+00:00,success,,200,0,2.014999999999418,0,0,0
3843730,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:48:15.221421+00:00,success,,200,0,2.1400000000003274,0,0,0
3843850,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:48:17.305585+00:00,success,,200,0,2.016000000000531,0,0,0
3844040,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:48:19.407442+00:00,success,,200,0,1.9840000000003783,0,0,0
3844180,11,11,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:48:21.548585+00:00,success,,200,0,2.07799999999952,0,0,0
3844490,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:48:23.630851+00:00,success,,200,0,2.125,0,0,0
3844910,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:48:25.806324+00:00,success,,200,0,2.07799999999952,0,0,0
3845440,48,19,29,0.3958333333333333,4,Mostly Negative,all,steam,all,1,365,2026-09-13T19:48:28.001654+00:00,success,,200,0,2.2340000000003783,0,0,0
3845600,309,262,47,0.8478964401294499,8,Very Positive,all,steam,all,1,365,2026-09-13T19:48:30.166097+00:00,success,,200,0,2.1099999999996726,0,0,0
3845720,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:48:32.419251+00:00,success,,200,0,2.188000000000102,0,0,0
3846020,6,6,0,1.0,0,6 user reviews,all,steam,all,1,365,2026-09-13T19:48:34.497798+00:00,success,,200,0,1.9220000000004802,0,0,0
3846030,47,23,24,0.48936170212765956,5,Mixed,all,steam,all,1,365,2026-09-13T19:48:36.552918+00:00,success,,200,0,2.0,0,0,0
3846410,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:48:38.764836+00:00,success,,200,0,2.280999999999949,0,0,0
3846450,3,1,2,0.3333333333333333,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:48:40.957405+00:00,success,,200,0,2.1719999999995707,0,0,0
3846520,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:48:43.136509+00:00,success,,200,0,2.125,0,0,0
3846730,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:48:45.314368+00:00,success,,200,0,2.016000000000531,0,0,0
3846760,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:48:47.431304+00:00,success,,200,0,2.0780000000004293,0,0,0
3847210,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:48:49.567178+00:00,success,,200,0,2.063000000000102,0,0,0
3847960,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:48:51.645912+00:00,success,,200,0,2.0,0,0,0
3848150,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:48:53.656253+00:00,success,,200,0,1.969000000000051,0,0,0
3848270,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:48:55.767105+00:00,success,,200,0,2.139999999999418,0,0,0
3848430,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:48:57.854924+00:00,success,,200,0,2.1090000000003783,0,0,0
3848510,32,30,2,0.9375,7,Positive,all,steam,all,1,365,2026-09-13T19:49:00.116305+00:00,success,,200,0,2.063000000000102,0,0,0
3848570,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:49:02.295457+00:00,success,,200,0,2.1090000000003783,0,0,0
3848580,7,0,7,0.0,0,7 user reviews,all,steam,all,1,365,2026-09-13T19:49:04.460560+00:00,success,,200,0,2.092999999999847,0,0,0
3848660,12,12,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:49:06.654392+00:00,success,,200,0,2.17200000000048,0,0,0
3848860,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:49:08.803288+00:00,success,,200,0,2.125,0,0,0
3849010,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:49:11.058749+00:00,success,,200,0,2.17200000000048,0,0,0
3849090,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:49:13.175500+00:00,success,,200,0,2.125,0,0,0
3850520,102,96,6,0.9411764705882353,8,Very Positive,all,steam,all,1,365,2026-09-13T19:49:15.188365+00:00,success,,200,0,1.889999999999418,0,0,0
3851020,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:49:17.305392+00:00,success,,200,0,2.1090000000003783,0,0,0
3851370,4,3,1,0.75,0,4 user reviews,all,steam,all,1,365,2026-09-13T19:49:19.335739+00:00,success,,200,0,1.9529999999995198,0,0,0
3851630,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:49:21.482436+00:00,success,,200,0,2.2960000000002765,0,0,0
3851640,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:49:23.690384+00:00,success,,200,0,1.9530000000004293,0,0,0
3851650,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:49:25.809507+00:00,success,,200,0,2.094000000000051,0,0,0
3851750,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T19:49:27.997808+00:00,success,,200,0,2.125,0,0,0
3852000,9,6,3,0.6666666666666666,0,9 user reviews,all,steam,all,1,365,2026-09-13T19:49:30.021237+00:00,success,,200,0,1.969000000000051,0,0,0
3852180,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:49:32.209228+00:00,success,,200,0,2.2659999999996217,0,0,0
3852230,12,12,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:49:34.221455+00:00,success,,200,0,1.8599999999996726,0,0,0
3852520,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:49:36.367642+00:00,success,,200,0,2.094000000000051,0,0,0
3852930,3,1,2,0.3333333333333333,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:49:38.478823+00:00,success,,200,0,2.108999999999469,0,0,0
3853070,10,8,2,0.8,7,Positive,all,steam,all,1,365,2026-09-13T19:49:40.561205+00:00,success,,200,0,1.9840000000003783,0,0,0
3853330,33,27,6,0.8181818181818182,7,Positive,all,steam,all,1,365,2026-09-13T19:49:42.737181+00:00,success,,200,0,2.219000000000051,0,0,0
3853500,5,5,0,1.0,0,5 user reviews,all,steam,all,1,365,2026-09-13T19:49:44.868817+00:00,success,,200,0,1.9849999999996726,0,0,0
3853780,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T19:49:46.964592+00:00,success,,200,0,2.094000000000051,0,0,0
3853960,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T19:49:49.194038+00:00,success,,200,0,2.2969999999995707,0,0,0
3854020,73,56,17,0.7671232876712328,6,Mostly Positive,all,steam,all,1,365,2026-09-13T19:49:51.405283+00:00,success,,200,0,1.9679999999998472,0,0,0
3854060,76,64,12,0.8421052631578947,8,Very Positive,all,steam,all,1,365,2026-09-13T19:49:53.413923+00:00,success,,200,0,1.9529999999995198,0,0,0
3854120,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T19:49:55.572485+00:00,success,,200,0,2.1719999999995707,0,0,0
3854270,12,12,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T19:49:57.700520+00:00,success,,200,0,2.108999999999469,0,0,0
