sample_id,appid,name,release_date,release_month,developer,publisher,is_free,platform_windows,platform_mac,platform_linux,appdetails_status,app_type,list_price_cents,current_price_cents,discount_percent,price_currency,price_overview_present,list_price_usd,current_price_usd,metadata_collected_at,search_release_date,store_release_date,release_date_conflict,is_early_access,sample_seed,sampling_stratum,sampling_source
2356,3295350,StarSim: BattleZone,2025-11-21,2025-11,"[""Viktor Martynovsky""]","[""Viktor Martynovsky""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:52:51.699584+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2357,3474500,Bubbles!,2025-11-21,2025-11,"[""Cattertainment""]","[""Cattertainment""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T15:19:27.631269+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2358,3527920,CoRoT,2025-11-21,2025-11,"[""Azteck Game Studios""]","[""Azteck Game Studios""]",False,True,False,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T15:27:51.209202+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2359,3589720,Ball & Roll,2025-11-21,2025-11,"[""LoudScream""]","[""SlugShot Games""]",False,True,False,False,success,game,299,269,10,USD,True,2.99,2.69,2026-09-12T15:40:07.355115+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2360,3693590,Legends of Gems,2025-11-21,2025-11,"[""南京西木优洛网络科技有限公司""]","[""南京西木优洛网络科技有限公司""]",False,True,False,False,success,game,899,512,43,USD,True,8.99,5.12,2026-09-12T16:07:45.087380+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2361,3737620,Marisa!ReturnTheBook!,2025-11-21,2025-11,"[""NARROW"",""TSUKUYOMIC""]","[""NARROW&TSUKUYOMIC""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T16:21:05.130682+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2362,3799100,SIDE EFFECTS,2025-11-21,2025-11,"[""hirohun"",""Mr.Pootsley"",""Jaybooty"",""Lofar42""]","[""Free Lives""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T16:40:44.345067+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2363,3809740,TOJIBO,2025-11-21,2025-11,"[""Vermeil Soft""]","[""Vermeil Soft""]",False,True,False,True,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T16:45:31.627318+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2364,3834520,Suika Puffworks,2025-11-21,2025-11,"[""Michael Richard Lannon""]","[""Michael Richard Lannon""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T16:59:09.393004+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2365,3896380,Pizza Restaurant Together,2025-11-21,2025-11,"[""FunPlay Dev""]","[""FunPlay""]",False,True,False,True,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T17:51:47.686526+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2366,3908780,Mork Folio,2025-11-21,2025-11,"[""Zany Gadgets Inc.""]","[""Zany Gadgets Inc.""]",False,True,True,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T17:57:25.011125+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2367,3938040,Digging Together,2025-11-21,2025-11,"[""Suber Game Studio"",""Cem Bal""]","[""Suber Game Studio""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-13T05:57:03.160171+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2368,3947180,Cube Fight,2025-11-21,2025-11,"[""ExtraBoundarys""]","[""ExtraBoundarys""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-13T06:00:46.339816+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2369,3982040,The Faith of Sin,2025-11-21,2025-11,"[""TeddyBeer""]","[""PsychoFlux Entertainment""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-13T06:14:23.693344+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2370,3993060,Gamblers Chess,2025-11-21,2025-11,"[""PixelatedCouchCoding""]","[""PixelatedCouchCoding""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-13T06:18:42.438119+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2371,4019450,OROBOROS,2025-11-21,2025-11,"[""Blay Games""]","[""Blay Games""]",False,True,True,True,success,game,199,199,0,USD,True,1.99,1.99,2026-09-13T06:28:03.372940+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2372,4028620,Alibi for love,2025-11-21,2025-11,"[""边勿""]","[""边勿""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-13T06:31:02.013589+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2373,4091700,Max’s Adventures: Christmas Edition,2025-11-21,2025-11,"[""J Indie Games""]","[""J Indie Games""]",False,True,True,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-13T06:49:54.016301+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2374,4104260,Tidy Up,2025-11-21,2025-11,"[""GameShock""]","[""GameShock""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-13T06:53:08.143969+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2375,4139030,发现时代 Age Of Discovery,2025-11-21,2025-11,"[""PuTianZhiXia""]","[""PuTianZhiXia""]",False,True,True,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-13T07:07:12.613854+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2376,4143570,Black Signal,2025-11-21,2025-11,"[""Matthew Lalande""]","[""Dualbooted""]",False,True,True,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-13T07:08:22.704536+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2377,4162280,Sad Virus Forest,2025-11-21,2025-11,"[""ZERO5GAMES""]","[""ZERO5GAMES""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-13T07:13:21.362058+00:00,2025-11-21,2025-11-21,False,,20250911,2025-11,proportional_stratified_random_sample
2378,2635670,Cycle Idle RPG,2025-11-22,2025-11,"[""Leafcutter""]","[""Leafcutter Studios""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T13:51:43.760802+00:00,2025-11-22,2025-11-22,False,,20250911,2025-11,proportional_stratified_random_sample
2379,3220260,Hexachess,2025-11-22,2025-11,"[""Tricky Chaos""]","[""Tricky Chaos""]",False,True,False,False,success,game,451,451,0,USD,True,4.51,4.51,2026-09-12T14:38:06.473259+00:00,2025-11-22,2025-11-22,False,,20250911,2025-11,proportional_stratified_random_sample
2380,3973790,The Last Detour,2025-11-22,2025-11,"[""Sólymos Dávid""]","[""Sólymos Dávid""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-13T06:11:07.505268+00:00,2025-11-22,2025-11-22,False,,20250911,2025-11,proportional_stratified_random_sample
2381,4000360,Red Chair,2025-11-22,2025-11,"[""RedChair Gameworks""]","[""RedChair Gameworks""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-13T06:21:44.101767+00:00,2025-11-22,2025-11-22,False,,20250911,2025-11,proportional_stratified_random_sample
2382,4151420,Santa with Gun,2025-11-22,2025-11,"[""Michael Frankenhäuser""]","[""Michael Frankenhäuser""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-13T07:10:19.531894+00:00,2025-11-22,2025-11-22,False,,20250911,2025-11,proportional_stratified_random_sample
2383,2143760,Her Name,2025-11-23,2025-11,"[""Flying Butter""]","[""Flying Butter""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T13:31:13.483843+00:00,2025-11-23,2025-11-23,False,,20250911,2025-11,proportional_stratified_random_sample
2384,3431340,Call of Ponchy : Mahjong Warfare,2025-11-23,2025-11,"[""デジメカ製作所""]","[""デジメカ製作所""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T15:11:26.879204+00:00,2025-11-23,2025-11-23,False,,20250911,2025-11,proportional_stratified_random_sample
2385,3561170,Leaks In Space,2025-11-23,2025-11,"[""Frostech Game Studio""]","[""Frostech Game Studio""]",False,True,False,True,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T15:33:53.660469+00:00,2025-11-23,2025-11-23,False,,20250911,2025-11,proportional_stratified_random_sample
2386,4092400,Humerous (REBOOT),2025-11-23,2025-11,"[""Mimeface""]","[""Mimeface""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-13T06:50:00.644413+00:00,2025-11-23,2025-11-23,False,,20250911,2025-11,proportional_stratified_random_sample
2387,4140140,Pernicious,2025-11-23,2025-11,"[""sdaj""]","[""sdaj""]",False,True,False,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-13T07:07:31.756435+00:00,2025-11-23,2025-11-23,False,,20250911,2025-11,proportional_stratified_random_sample
2388,1817500,Abandoned Archive,2025-11-24,2025-11,"[""Vedal""]","[""Vedal""]",False,True,True,True,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T13:13:22.736633+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2389,2357350,Primal Fray,2025-11-24,2025-11,"[""Imago""]","[""Indie Games Starter""]",False,True,False,False,success,game,1199,419,65,USD,True,11.99,4.19,2026-09-12T13:39:15.732979+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2390,2725250,Nientum - Op.ZERO,2025-11-24,2025-11,"[""QueseraGames""]","[""QueseraGames""]",False,True,False,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T13:56:22.510114+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2391,2893820,Of Ash and Steel,2025-11-24,2025-11,"[""Fire & Frost""]","[""tinyBuild""]",False,True,False,False,success,game,2999,2999,0,USD,True,29.99,29.99,2026-09-12T14:06:42.113374+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2392,2985450,Umigame,2025-11-24,2025-11,"[""Nimblegames""]","[""Nimblegames"",""Phoenix Game""]",False,True,False,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T14:13:45.636210+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2393,3369700,The Tower of Eden,2025-11-24,2025-11,"[""Chris-Emio Raymond""]","[""Chris-Emio Raymond""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T15:02:17.208219+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2394,3686580,Repel The Rifts,2025-11-24,2025-11,"[""RefinedBearGames""]","[""Goblinz Publishing"",""WR game""]",False,True,False,True,success,game,1299,1299,0,USD,True,12.99,12.99,2026-09-12T16:05:22.329486+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2395,3745850,Luna & Sol: Nightmare Ward,2025-11-24,2025-11,"[""PLAY Mephistowaltz""]","[""PLAY Mephistowaltz""]",False,True,False,False,success,game,799,359,55,USD,True,7.99,3.59,2026-09-12T16:23:19.229177+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2396,3877790,Hunter's Moon: A Sovereign Syndicate Adventure,2025-11-24,2025-11,"[""Crimson Herring Studios""]","[""Zugalu Entertainment"",""Gamersky Games""]",False,True,False,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T17:42:18.726315+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2397,3914200,Even20: The Interference of Parallels,2025-11-24,2025-11,"[""SilverEyes""]","[""Wisdom Games Publishing"",""RMAsia""]",False,True,True,False,success,game,699,524,25,USD,True,6.99,5.24,2026-09-12T17:59:18.748000+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2398,4000040,Rusted Flesh,2025-11-24,2025-11,"[""BurgerBurk""]","[""BurgerBurk""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-13T06:21:31.551604+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2399,4055950,Curved World,2025-11-24,2025-11,"["" Ituki Ebina""]","["" Ituki Ebina""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-13T06:40:30.902465+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2400,4105570,FUSHA2  Nocturnal Fishing,2025-11-24,2025-11,"[""1号观测员"",""2号观测员""]","[""世界观测站""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-13T06:53:37.655205+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
2401,4131140,TheParcelEscape,2025-11-24,2025-11,"[""Michi Games""]","[""Michi Games""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-13T07:04:57.578644+00:00,2025-11-24,2025-11-24,False,,20250911,2025-11,proportional_stratified_random_sample
